time	V(vo)
7.500002532153605e-003	8.462189e-001
7.500002619415177e-003	8.464000e-001
7.500002704567743e-003	8.466114e-001
7.500002815638333e-003	8.469097e-001
7.500002934437548e-003	8.472388e-001
7.500003090124716e-003	8.476996e-001
7.500003274450612e-003	8.483121e-001
7.500003558186399e-003	8.493952e-001
7.500003924180217e-003	8.510188e-001
7.500004370855721e-003	8.533565e-001
7.500004964302505e-003	8.570693e-001
7.500005869394529e-003	8.639265e-001
7.500007515325606e-003	8.784304e-001
7.500009126971807e-003	8.932211e-001
7.500011161064257e-003	9.094363e-001
7.500013158082041e-003	9.194915e-001
7.500015499726798e-003	9.227638e-001
7.500018199948217e-003	9.183382e-001
7.500020887398879e-003	9.090663e-001
7.500023338363784e-003	8.995932e-001
7.500025685542008e-003	8.923091e-001
7.500028153591566e-003	8.882934e-001
7.500031003673881e-003	8.881918e-001
7.500033328345994e-003	8.911604e-001
7.500035709999792e-003	8.959752e-001
7.500038579581694e-003	9.016995e-001
7.500041393325114e-003	9.051952e-001
7.500045056563032e-003	9.056967e-001
7.500048618035687e-003	9.029753e-001
7.500051489459128e-003	8.997367e-001
7.500054548106197e-003	8.969924e-001
7.500057863188084e-003	8.960319e-001
7.500062482232302e-003	8.974419e-001
7.500065923314988e-003	8.995048e-001
7.500069564487072e-003	9.013575e-001
7.500073511667277e-003	9.018035e-001
7.500079448629331e-003	9.004010e-001
7.500083694715036e-003	8.991274e-001
7.500088584981139e-003	8.985378e-001
7.500093172088974e-003	8.990608e-001
7.500096951898850e-003	8.998672e-001
7.500101735904461e-003	9.005265e-001
7.500106882647888e-003	9.004574e-001
7.500111748701024e-003	8.999251e-001
7.500116865710222e-003	8.994876e-001
7.500122754320466e-003	8.995243e-001
7.500128882955258e-003	8.999048e-001
7.500135280117223e-003	9.001474e-001
7.500142158583027e-003	9.000242e-001
7.500148346400045e-003	8.998294e-001
7.500156991763827e-003	8.998134e-001
7.500165522056253e-003	8.999702e-001
7.500174290798418e-003	9.000205e-001
7.500183586176847e-003	8.999269e-001
7.500192512022169e-003	8.998997e-001
7.500202770182839e-003	8.999746e-001
7.500212468986316e-003	8.999996e-001
7.500223730346142e-003	8.999596e-001
7.500235222674736e-003	8.999592e-001
7.500247703100142e-003	8.999909e-001
7.500262117802792e-003	8.999876e-001
7.500276712555254e-003	8.999795e-001
7.500291656230274e-003	8.999957e-001
7.500305919146450e-003	8.999983e-001
7.500322136880551e-003	8.999926e-001
7.500345253478992e-003	9.000009e-001
7.500391003099921e-003	9.000011e-001
7.500475246458002e-003	9.000062e-001
7.500571193664887e-003	9.000083e-001
7.500776351557379e-003	9.000086e-001
7.986667403846515e-003	9.000092e-001
7.992190499999999e-003	9.000095e-001
7.992202499999993e-003	9.000069e-001
7.999999201752338e-003	9.000092e-001
8.000000000000000e-003	9.000092e-001
